UNKNOWN, UNKNOWN, UNKNOWN, hdap-id-cookie, /appserver/rest/outdialRecordGreeting/983334af-1da3-4c0a-a721-89be064b4da3, 987979e5-1800-4154-9880-2a40cd54519c
UNKNOWN, UNKNOWN, UNKNOWN, hdap-id-cookie, /appserver/rest/icrextensionassociation/null, 3a86eaaf-81f2-4914-a659-5298f58ee29d
UNKNOWN, UNKNOWN, UNKNOWN, unknown, //appserver/hdap/ccxml/devices/181416046, 71867e38-99de-4813-b423-18b524887b51
UNKNOWN, UNKNOWN, UNKNOWN, credentials-header, /appserver/rest/user/3670996, 8fd4451f-d4a9-4e8f-81c1-d96a875a3d31
UNKNOWN, UNKNOWN, UNKNOWN, credentials-header, /appserver/rest/search/User, 50bfa128-7266-42cb-bd18-a5d2fad7410b
UNKNOWN, UNKNOWN, UNKNOWN, hdap-id-cookie, /appserver/rest/extensionkitCallblocking, 6f3cb703-b718-4dc1-bf21-fc96c3d29b1d
UNKNOWN, UNKNOWN, UNKNOWN, credentials-basic, /appserver/rest/users/3979918/extensions/numbers, 16f82856-e465-44ee-9596-ea49470c9a3a
UNKNOWN, UNKNOWN, UNKNOWN, credentials-header, /appserver/rest/user/3563038, a2d25f9b-1156-4db3-9570-8ffe946eb9ce
UNKNOWN, UNKNOWN, UNKNOWN, hdap-id-cookie, /appserver/rest/icrextensionassociation/null, 39b24caf-79fe-4533-aded-56a46f07fc02
UNKNOWN, UNKNOWN, UNKNOWN, unknown, //appserver/hdap/ccxml/devices/91706651, 2fc36c94-dc25-4f18-b80d-8fed8fad61b1
UNKNOWN, UNKNOWN, UNKNOWN, credentials-basic, /appserver/rest/recordingUsageThresholdEmail, 7c74d31b-0c47-45ae-8967-9362ed9c3f4b
UNKNOWN, UNKNOWN, UNKNOWN, hdap-id-cookie, /appserver/rest/extensionkit/4806452, 18154059-ab0d-41a8-ac40-bfbdf0c5be49
UNKNOWN, UNKNOWN, UNKNOWN, credentials-basic, /appserver/rest/addAuditLog, 0a93f1ec-d116-4725-a640-e22a01417db4
UNKNOWN, UNKNOWN, UNKNOWN, hdap-id-cookie, /appserver/rest/icrextensionassociation/null, 2dd750a3-8cb5-462f-a0f7-84923c114f50
UNKNOWN, UNKNOWN, UNKNOWN, credentials-basic, /appserver/rest/users/3521190/extensions/numbers, a9167d33-f382-4411-9b3b-2953adc62598
UNKNOWN, UNKNOWN, UNKNOWN, credentials-header, /appserver/rest/user/3825349, ea91941c-3502-43ad-9947-99dfb55ad33a
UNKNOWN, UNKNOWN, UNKNOWN, hdap-id-cookie, /appserver/rest/icrextensionassociation/null, cfbb6e6b-535f-4f2d-bebd-05ef847c5422
UNKNOWN, UNKNOWN, UNKNOWN, credentials-header, /appserver/rest/object/Account/394836, 3f7d18a8-1fb9-4217-a417-80bfeb77e292
UNKNOWN, UNKNOWN, UNKNOWN, credentials-basic, /appserver/rest/users/3547962/extensions/numbers, 92dc3781-1dfd-4b09-bc19-744c6069aa6e
UNKNOWN, UNKNOWN, UNKNOWN, credentials-header, /appserver/rest/user/4048799, 40c8ae2e-3c87-4372-9e58-2ab24d301c5d
UNKNOWN, UNKNOWN, UNKNOWN, credentials-basic, /appserver/rest/users/3609387/extensions/numbers, 0a62a377-afbe-40e6-88bc-12e133a6cac6
UNKNOWN, UNKNOWN, UNKNOWN, credentials-header, /appserver/rest/user/3891645, a251e8dc-ef21-43ce-b9ca-c83f71d50b39
UNKNOWN, UNKNOWN, UNKNOWN, hdap-id-cookie, /appserver/rest/icrextensionassociation/null, 8c49613c-9ad1-41ee-9a45-83bd188a3235
UNKNOWN, UNKNOWN, UNKNOWN, hdap-id-cookie, /appserver/rest/pbxsettings, 878157ce-f6cd-4014-98cf-4de897f9de1a
UNKNOWN, UNKNOWN, UNKNOWN, hdap-id-cookie, /appserver/rest/icrextensionassociation/null, f50d191e-9c11-4195-9973-37498a52157a
UNKNOWN, UNKNOWN, UNKNOWN, credentials-header, /appserver/rest/user/3354136, 00e8dffd-3810-4af4-8670-782ce74796e1
UNKNOWN, UNKNOWN, UNKNOWN, credentials-basic, /appserver/rest/recordingUsageThresholdEmail, c5908443-3a00-4ef4-944b-cf7a5744e856
UNKNOWN, UNKNOWN, UNKNOWN, credentials-header, /appserver/rest/user/2749074, 933253ef-5c3b-4e71-8f92-9c9c1a3956cc
UNKNOWN, UNKNOWN, UNKNOWN, hdap-id-cookie, /appserver/rest/icrextensionassociation/null, c02a886b-11c1-4424-af00-0ecb34f1b0c7
UNKNOWN, UNKNOWN, UNKNOWN, credentials-basic, /appserver/rest/users/3894975/extensions/numbers, e2b2967e-f82f-450b-a158-427fea8ece13
UNKNOWN, UNKNOWN, UNKNOWN, credentials-header, /appserver/rest/search/grantedPrivileges, 657caf8e-b4e5-4bcf-9f2a-460043d226ab
UNKNOWN, UNKNOWN, UNKNOWN, credentials-header, /appserver/rest/search/AccountServices, e1fbebf7-b0a9-4900-b9b5-22d05c599d5c
UNKNOWN, UNKNOWN, UNKNOWN, credentials-header, /appserver/rest/search/grantedPrivileges, 3af84ba4-d806-4902-b851-3e86a23f82bb
UNKNOWN, UNKNOWN, UNKNOWN, credentials-header, /appserver/rest/object/Account/345333, 8d9af858-7260-4940-9a7f-abf61991a2af
UNKNOWN, UNKNOWN, UNKNOWN, hdap-id-cookie, /appserver/rest/icrextensionassociation/null, 682e3ceb-9601-4b1c-afbb-7416323ba316
UNKNOWN, UNKNOWN, UNKNOWN, credentials-basic, /appserver/rest/recordingUsageThresholdEmail, b64ae6ad-ca27-4f4a-8996-7628ce950ed4
UNKNOWN, UNKNOWN, UNKNOWN, credentials-basic, /appserver/rest/search/Account, adba4b28-67eb-4b24-80fb-2923c654797d
UNKNOWN, UNKNOWN, UNKNOWN, credentials-header, /appserver/rest/search/grantedPrivileges, bdbc6829-eaa9-492b-8b0d-f18d89f7c142
UNKNOWN, UNKNOWN, UNKNOWN, credentials-basic, /appserver/rest/addAuditLog, 06c3b4d1-0f31-4daf-84b7-83b7796a30c7
UNKNOWN, UNKNOWN, UNKNOWN, credentials-header, /appserver/rest/user/3311675, cee89b42-8e50-4ede-8686-d927415ada03
UNKNOWN, UNKNOWN, UNKNOWN, hdap-id-cookie, /appserver/rest/v3/searchExtensions, 9f29879e-28db-4761-b9b0-f59e28f123ac
UNKNOWN, UNKNOWN, UNKNOWN, hdap-id-cookie, /appserver/rest/pbxsettings, 772753bb-0215-45c3-abce-234a2baeb8d7
UNKNOWN, UNKNOWN, UNKNOWN, credentials-header, /appserver/rest/user/3864149, f1ca1756-88e8-4776-aded-25ac76954f9e
UNKNOWN, UNKNOWN, UNKNOWN, hdap-id-cookie, /appserver/rest/icrextensionassociation/null, d6a332fb-17c3-4392-98e8-4991b982b4b0
UNKNOWN, UNKNOWN, UNKNOWN, credentials-header, /appserver/rest/search/grantedPrivileges, 8f7e392c-227d-41df-8186-634fb9117f66
UNKNOWN, UNKNOWN, UNKNOWN, credentials-basic, /appserver/rest/users/3712282/extensions/numbers, 924bf5a2-c270-4d7e-84d7-73af1740ec0a
UNKNOWN, UNKNOWN, UNKNOWN, hdap-id-cookie, /appserver/rest/icrextensionassociation/null, c55e9804-5193-446e-aec1-fab344790851
UNKNOWN, UNKNOWN, UNKNOWN, credentials-basic, /appserver/rest/search/Account, 82d090d1-16c7-4513-9ac4-9fdd2c6af36e
UNKNOWN, UNKNOWN, UNKNOWN, credentials-header, /appserver/rest/search/grantedPrivileges, e88f5187-a253-4477-bd17-d7c1074c0570
UNKNOWN, UNKNOWN, UNKNOWN, credentials-header, /appserver/rest/user/2852486, 01b5d220-9615-4e3e-a125-24f778cd2555
UNKNOWN, UNKNOWN, UNKNOWN, credentials-header, /appserver/rest/user/3287976, ae5a0af0-8eb4-4e73-85da-575403705d42
UNKNOWN, UNKNOWN, UNKNOWN, hdap-id-cookie, /appserver/rest/extensionkit/5744489, ab4be012-b4a1-47f8-9e6f-50aa64b9be21
UNKNOWN, UNKNOWN, UNKNOWN, credentials-basic, /appserver/rest/search/Account, 913fa0b6-c83e-4f24-b294-7e817c364564
UNKNOWN, UNKNOWN, UNKNOWN, credentials-header, /appserver/rest/user/2049491, ff45484c-f687-4a0f-a489-fa9a0f79c8fc
UNKNOWN, UNKNOWN, UNKNOWN, credentials-basic, /appserver/rest/users/3861943/extensions/numbers, c36cb404-6623-485d-bc92-5936b8fbfc94
UNKNOWN, UNKNOWN, UNKNOWN, credentials-header, /appserver/rest/user/3988780, 02dfd91c-fcba-453e-b002-5dd47277432d
UNKNOWN, UNKNOWN, UNKNOWN, credentials-basic, /appserver/rest/search/Account, 8d477624-8019-4a18-b05b-919e62d4c3a3
UNKNOWN, UNKNOWN, UNKNOWN, credentials-header, /appserver/rest/user/3564083, cfd430e2-d2f3-4015-9eea-76b7449fb2e8
UNKNOWN, UNKNOWN, UNKNOWN, hdap-id-cookie, /appserver/rest/icrextensionassociation/null, 1e44720a-d67c-4e04-8cf0-cb2d1e0a4d50
UNKNOWN, UNKNOWN, UNKNOWN, hdap-id-cookie, /appserver/rest/extension/9585236/vtt, 793e5799-958c-4ca2-9f03-36c512e84842
UNKNOWN, UNKNOWN, UNKNOWN, credentials-header, /appserver/rest/search/grantedPrivileges, 4ede215d-7c8b-4428-94ae-1fa36752c8e4
UNKNOWN, UNKNOWN, UNKNOWN, credentials-basic, /appserver/rest/users/3712282/extensions/numbers, 4e84a80e-f8d8-4771-8ac1-644a8dc23e15
UNKNOWN, UNKNOWN, UNKNOWN, credentials-header, /appserver/rest/object/Account/352346, bb581c99-863c-452d-ac0d-ad71c34363d4
UNKNOWN, UNKNOWN, UNKNOWN, credentials-basic, /appserver/rest/users/3894975/extensions/numbers, 2d97766b-8f34-41f7-88bd-e77d3d0fefe4
UNKNOWN, UNKNOWN, UNKNOWN, credentials-header, /appserver/rest/phonesystemkit, 3d88ee94-667c-4f6f-a656-9d568c1e3741
UNKNOWN, UNKNOWN, UNKNOWN, hdap-id-cookie, /appserver/rest/icrextensionassociation/null, 956bdc6a-16ea-44d9-b58a-cff6f173ed2b
UNKNOWN, UNKNOWN, UNKNOWN, credentials-basic, /appserver/rest/users/3979918/extensions/numbers, b6632891-0520-4dc9-91bd-77ff6ab0cebd
UNKNOWN, UNKNOWN, UNKNOWN, unknown, //appserver/hdap/ccxml/devices/25156115, 10a36a1d-2279-4997-ae71-0f5912443607
UNKNOWN, UNKNOWN, UNKNOWN, hdap-id-cookie, /appserver/rest/icrextensionassociation/null, fe928b9c-9e64-446d-985c-dfae1066af02
UNKNOWN, UNKNOWN, UNKNOWN, credentials-header, /appserver/rest/user/3968199, e14b1c5c-73a2-41a4-94b3-3fd81f069f69
UNKNOWN, UNKNOWN, UNKNOWN, credentials-basic, /appserver/rest/users/3521190/extensions/numbers, 43a18eb2-20ef-4592-b9e4-37519d25ee52
UNKNOWN, UNKNOWN, UNKNOWN, credentials-basic, /appserver/rest/search/Account, 2a6e3140-9492-4406-9b4a-c09957f7db89
UNKNOWN, UNKNOWN, UNKNOWN, credentials-basic, /appserver/rest/search/Account, 7f557c08-f3a3-44b2-b7cd-cfbd81c40c64
1, 5, Anonymous, skip, /appserver/rest/click2callmeToken/f43nnXlVBjOTMSeMdVSw31Nb%2Bb0LOrq8ZAOebMMy5Qk5xhgUEoEwHcNN2fNje0uDmPsQ7SRAcwRfNWTXrVEDxA%3D%3D, 5916fe17-ea40-40f3-8b13-4bc9feaf81c1
UNKNOWN, UNKNOWN, UNKNOWN, credentials-basic, /appserver/rest/users/3861943/extensions/numbers, 4e12e60d-2d0c-4572-b8f9-bc3f51842546
UNKNOWN, UNKNOWN, UNKNOWN, credentials-basic, /appserver/rest/recordingUsageThresholdEmail, e00bb999-7852-46ea-9278-0f73f367d1ef
UNKNOWN, UNKNOWN, UNKNOWN, credentials-basic, /appserver/rest/recordingUsageThresholdEmail, a6589057-e649-497a-b28e-91cf0a9f20c4
UNKNOWN, UNKNOWN, UNKNOWN, credentials-header, /appserver/rest/user/143938, f528262c-c7a2-48ff-a4cd-09d117583053
UNKNOWN, UNKNOWN, UNKNOWN, credentials-header, /appserver/rest/object/Account/231010, 92793800-7d21-4b2e-93bb-81eb9edd6623
UNKNOWN, UNKNOWN, UNKNOWN, credentials-header, /appserver/rest/user/77979, e067807c-c477-457c-af88-042932face9a
UNKNOWN, UNKNOWN, UNKNOWN, credentials-basic, /appserver/rest/search/Account, 1c380b95-74e7-4554-a481-7137edfedf02
UNKNOWN, UNKNOWN, UNKNOWN, hdap-id-cookie, /appserver/rest/icrextensionassociation/null, f49cdb0f-38d4-4445-a874-89645c228d6c
UNKNOWN, UNKNOWN, UNKNOWN, credentials-basic, /appserver/rest/search/Account, 0522cdcf-e782-42ef-9172-f7650eaadcaa
UNKNOWN, UNKNOWN, UNKNOWN, credentials-header, /appserver/rest/search/grantedPrivileges, 2e00bcc8-5d7b-43c0-9775-4b90cc3b2ee6
UNKNOWN, UNKNOWN, UNKNOWN, credentials-header, /appserver/rest/object/Account/404879, 3fccaaf8-f28c-4d62-b0be-a4a8a5362d0c
UNKNOWN, UNKNOWN, UNKNOWN, credentials-basic, /appserver/rest/search/Account, 78c72629-91a7-426a-96a3-a216de49d38a
UNKNOWN, UNKNOWN, UNKNOWN, hdap-id-cookie, /appserver/rest/icrextensionassociation/null, 70f5501e-5849-4312-a25b-1e5e5e5c8ab3
UNKNOWN, UNKNOWN, UNKNOWN, credentials-basic, /appserver/rest/addAuditLog, 508ba3f9-086e-414a-a4a5-95b6ef7f9e69
UNKNOWN, UNKNOWN, UNKNOWN, credentials-header, /appserver/rest/user/3571397, fd62d6a9-1aa8-4031-a61a-b9103b5b848e
UNKNOWN, UNKNOWN, UNKNOWN, hdap-id-cookie, /appserver/rest/icrextensionassociation/null, da42940d-e4de-434d-b1eb-8072b5af344d
UNKNOWN, UNKNOWN, UNKNOWN, credentials-header, /appserver/rest/search/grantedPrivileges, cda0bcc5-017c-4cc3-b5fe-ae73daa646d7
UNKNOWN, UNKNOWN, UNKNOWN, credentials-basic, /appserver/rest/search/Account, 6ce1aa87-e755-4f40-bc09-129a95eb45fe
UNKNOWN, UNKNOWN, UNKNOWN, credentials-header, /appserver/rest/search/AccountServices, 8a1c1fb1-4401-41e6-bf88-d13b5ba55962
UNKNOWN, UNKNOWN, UNKNOWN, credentials-header, /appserver/rest/user/1466830, 61e4dd63-b352-4e60-9383-7b2eec4d9c22
UNKNOWN, UNKNOWN, UNKNOWN, hdap-id-cookie, /appserver/rest/icrextensionassociation/null, 2dc2075d-1c38-4e7f-a8da-d43dbfbd5044
UNKNOWN, UNKNOWN, UNKNOWN, credentials-basic, /appserver/rest/recordingUsageThresholdEmail, dcd2c3a6-056c-4535-8a5a-ce71608b3b11
UNKNOWN, UNKNOWN, UNKNOWN, credentials-basic, /appserver/rest/search/Account, db3d513c-2008-45bd-9fa4-603995f334a1
UNKNOWN, UNKNOWN, UNKNOWN, credentials-header, /appserver/rest/user/3739344, 1f1d2608-0387-4746-b745-75e0b2a718e9
UNKNOWN, UNKNOWN, UNKNOWN, credentials-header, /appserver/rest/object/account/281467, a7a83ef5-9b1d-4fdd-b458-ac218af956a1
UNKNOWN, UNKNOWN, UNKNOWN, credentials-header, /appserver/rest/object/Account/350045, 586ed31a-696a-4fd0-b4a3-7f7166c34d12
UNKNOWN, UNKNOWN, UNKNOWN, credentials-header, /appserver/rest/user/2706848, 9c92ed8e-cfb1-41c5-9a35-9e3b3f93bd2f
UNKNOWN, UNKNOWN, UNKNOWN, credentials-basic, /appserver/rest/search/Account, 4725c9dc-50f3-41df-b9bd-34b0cfa45147
UNKNOWN, UNKNOWN, UNKNOWN, credentials-header, /appserver/rest/object/Account/368286, 3fe4f295-adef-4953-ac70-5bf8a1d29d83
UNKNOWN, UNKNOWN, UNKNOWN, hdap-id-cookie, /appserver/rest/extensionkitCallblocking, 1f6d7472-3f09-4772-8930-e58ce6321e73
UNKNOWN, UNKNOWN, UNKNOWN, credentials-basic, /appserver/rest/users/3485275/extensions/numbers, 7102c0a6-5715-47f3-ae9b-589cc472dea2
UNKNOWN, UNKNOWN, UNKNOWN, hdap-id-cookie, /appserver/rest/icrextensionassociation/null, 6f74ad53-0221-4d5b-9db1-4cdefe7ab44f
UNKNOWN, UNKNOWN, UNKNOWN, credentials-basic, /appserver/rest/users/3839050/extensions/numbers, 0c267cac-76f3-49da-a453-a450bcdf9640
UNKNOWN, UNKNOWN, UNKNOWN, credentials-header, /appserver/rest/object/account/74399, 9d6a72a3-ed8c-4103-852f-3b2c2c419c0f
UNKNOWN, UNKNOWN, UNKNOWN, hdap-id-cookie, /appserver/rest/icrextensionassociation/null, 4c7bd434-db59-4b51-bbd8-0d9af16bbfc8
UNKNOWN, UNKNOWN, UNKNOWN, credentials-basic, /appserver/rest/recordingUsageThresholdEmail, bdd36fea-9de8-4bc7-8d0f-d2b7b18d68f6
UNKNOWN, UNKNOWN, UNKNOWN, hdap-id-cookie, /appserver/rest/icrextensionassociation/null, ee2eb1ba-0d77-4cc3-be24-f91d062e1abc
UNKNOWN, UNKNOWN, UNKNOWN, unknown, //appserver/hdap/ccxml/devices/183480843, a1f9db57-84f5-4b5e-919c-256b2579b431
UNKNOWN, UNKNOWN, UNKNOWN, credentials-header, /appserver/rest/search/grantedPrivileges, 70b743a5-bf69-42e3-8d40-e888d2193899
UNKNOWN, UNKNOWN, UNKNOWN, credentials-header, /appserver/rest/object/Account/362508, c32f9cfc-d71e-4373-b705-83ff35573fe3
UNKNOWN, UNKNOWN, UNKNOWN, hdap-id-cookie, /appserver/rest/icrextensionassociation/null, 37233727-ef22-46f1-855d-cfcd8f0c4db7
UNKNOWN, UNKNOWN, UNKNOWN, credentials-header, /appserver/rest/user/4016221, bdbca95a-09cf-4770-978e-81071d70cc44
UNKNOWN, UNKNOWN, UNKNOWN, credentials-header, /appserver/rest/user/3752451, 420122f2-cf3b-46c6-844c-b84625a47b06
UNKNOWN, UNKNOWN, UNKNOWN, hdap-id-cookie, /appserver/rest/extensionkit/3906178, c4485cb9-6797-4ad7-af93-4c4b6ba26bcf
UNKNOWN, UNKNOWN, UNKNOWN, credentials-header, /appserver/rest/object/Account/283084, d3f0b346-a73a-4a51-a873-0980965697a9
UNKNOWN, UNKNOWN, UNKNOWN, credentials-header, /appserver/rest/user/3862060, c00870ae-6a15-4c39-8fe7-1cfcba8165ed
UNKNOWN, UNKNOWN, UNKNOWN, hdap-id-cookie, /appserver/rest/icrextensionassociation/null, ae4c1fd2-6af9-465c-bc47-06dba731ce32
UNKNOWN, UNKNOWN, UNKNOWN, credentials-header, /appserver/rest/user/3718466, 183f108a-19dd-47c2-88f0-9249d585f903
UNKNOWN, UNKNOWN, UNKNOWN, credentials-header, /appserver/rest/search/grantedPrivileges, 5b5c9f35-87a3-4915-a0fb-f423355fa7da
1, 5, Anonymous, skip, /appserver/rest/sipCredentials, d26b8bce-74ea-4f83-b8cf-d6a7a3f2c5a5
UNKNOWN, UNKNOWN, UNKNOWN, hdap-id-cookie, /appserver/rest/icrextensionassociation/null, ee601f99-a32c-4309-a0c2-094ed36c5d93
UNKNOWN, UNKNOWN, UNKNOWN, credentials-basic, /appserver/rest/search/Account, b78b9f3b-b779-4e71-a231-f5cd4b0d542f
UNKNOWN, UNKNOWN, UNKNOWN, credentials-basic, /appserver/rest/search/Account, da45bf8a-c27c-4a2c-859d-f160f5e79988
UNKNOWN, UNKNOWN, UNKNOWN, credentials-header, /appserver/rest/search/grantedPrivileges, 3194d278-38ce-4d68-80f1-a091072ab241
UNKNOWN, UNKNOWN, UNKNOWN, credentials-header, /appserver/rest/user/2049491, d5f5e5d6-7c4e-4c02-b832-cf14ce1fe977
UNKNOWN, UNKNOWN, UNKNOWN, credentials-header, /appserver/rest/user/1430818, c6c1137c-59d3-4dcf-a146-e50f721478e4
UNKNOWN, UNKNOWN, UNKNOWN, credentials-header, /appserver/rest/object/Account/162020, 151e72ae-17be-4502-a8c3-f74b1cdb9e8f
UNKNOWN, UNKNOWN, UNKNOWN, credentials-header, /appserver/rest/object/account/422145, df99e624-dc54-45d4-8fc5-a6635a1c6046
UNKNOWN, UNKNOWN, UNKNOWN, hdap-id-cookie, /appserver/rest/user/2797662, 8afffda5-7107-44ff-8d1e-5c375ec16481
UNKNOWN, UNKNOWN, UNKNOWN, credentials-header, /appserver/rest/user/3798228, b72cd2e2-bb6a-4098-867e-f13a767f8300
UNKNOWN, UNKNOWN, UNKNOWN, credentials-header, /appserver/rest/search/grantedPrivileges, 3ba290b8-c78c-426d-b5a7-8915cb0d9dfe
UNKNOWN, UNKNOWN, UNKNOWN, credentials-basic, /appserver/rest/search/Account, 6ce994e2-c9c6-4d0f-8a7d-554bf98c7859
UNKNOWN, UNKNOWN, UNKNOWN, credentials-header, /appserver/rest/account/259384/basicAccount, a9f2ac67-10c9-4264-b382-7345c054f716
UNKNOWN, UNKNOWN, UNKNOWN, hdap-id-cookie, /appserver/rest/extensionkit/5440177, cf194f68-e0cb-4911-af36-59b1fe413a1a
UNKNOWN, UNKNOWN, UNKNOWN, hdap-id-cookie, /appserver/rest/icrextensionassociation/null, 75dc9be2-4895-4562-82bd-6ccbbd97f49f
UNKNOWN, UNKNOWN, UNKNOWN, credentials-header, /appserver/rest/search/grantedPrivileges, 06b28c23-b1fa-48e0-b1d9-1fd9c353bb70
UNKNOWN, UNKNOWN, UNKNOWN, hdap-id-cookie, /appserver/rest/icrextensionassociation/null, 445a811a-1521-451e-8da2-566753d9e32e
UNKNOWN, UNKNOWN, UNKNOWN, credentials-basic, /appserver/rest/search/Account, 2d6c1e92-ef4f-49cf-98ef-573794d5a923
UNKNOWN, UNKNOWN, UNKNOWN, hdap-id-cookie, /appserver/rest/icrextensionassociation/null, 5485b886-6a4c-46b6-add6-5a81c4388491
UNKNOWN, UNKNOWN, UNKNOWN, credentials-header, /appserver/rest/object/Account/414210, 0f603243-05c5-4927-a68d-15ab5c9d02a2
UNKNOWN, UNKNOWN, UNKNOWN, credentials-basic, /appserver/rest/users/2984905/extensions/numbers, 4bfcb3ad-15ef-4d17-80af-18891e9d0020
UNKNOWN, UNKNOWN, UNKNOWN, credentials-header, /appserver/rest/user/3952898, 0a53dba4-1832-43eb-a892-1418efa9f9e5
UNKNOWN, UNKNOWN, UNKNOWN, credentials-header, /appserver/rest/user/1516158, 84022a3f-92ff-48ca-adcc-ef8ca57a8405
UNKNOWN, UNKNOWN, UNKNOWN, credentials-header, /appserver/rest/object/account/422070, e7ff5602-263a-4b24-b5d0-93e9898715f3
1, 5, Anonymous, skip, /appserver/rest/sipCredentials, b2f5856a-18e7-44de-a3a2-a9f27fab91d9
UNKNOWN, UNKNOWN, UNKNOWN, hdap-id-cookie, /appserver/rest/extensionkitCallblocking, 62e27f78-0b23-48f4-81c2-3e9455d8a48f
UNKNOWN, UNKNOWN, UNKNOWN, unknown, //appserver/hdap/ccxml/devices/165805916, 6f24cbfe-d867-4cfa-addb-df5de2cf49e2
UNKNOWN, UNKNOWN, UNKNOWN, credentials-header, /appserver/rest/account/371951/basicAccount, 1079f1c8-2792-4663-aa64-51b69cc18056
UNKNOWN, UNKNOWN, UNKNOWN, credentials-header, /appserver/rest/user/3862022, 6b5f8967-6266-434f-aeb9-a193ca3dc95e
UNKNOWN, UNKNOWN, UNKNOWN, hdap-id-cookie, /appserver/rest/icrextensionassociation/9000225, c31aafa4-6fc7-4c1f-a932-d0f1389df093
UNKNOWN, UNKNOWN, UNKNOWN, hdap-id-cookie, /appserver/rest/icrextensionassociation/null, 263c2bd0-26df-40ac-af98-cf440c239ca9
UNKNOWN, UNKNOWN, UNKNOWN, hdap-id-cookie, /appserver/rest/icrextensionassociation/null, 3208dfd9-bf71-4ad0-9940-cd611c611d74
UNKNOWN, UNKNOWN, UNKNOWN, credentials-basic, /appserver/rest/search/Account, 6c33a420-5a0d-4ffc-8455-e727cbfd8d78
UNKNOWN, UNKNOWN, UNKNOWN, hdap-id-cookie, /appserver/rest/icrextensionassociation/null, dc5c43be-f5ae-42e2-a1cc-fb439db03af4
UNKNOWN, UNKNOWN, UNKNOWN, credentials-basic, /appserver/rest/users/3485275/extensions/numbers, 7edb5641-ab04-41f3-9276-04666d555be6
UNKNOWN, UNKNOWN, UNKNOWN, credentials-header, /appserver/rest/object/Account/98230, 3e7025ef-64c1-4d44-81fb-e3f963a8b60c
UNKNOWN, UNKNOWN, UNKNOWN, credentials-header, /appserver/rest/object/Account/206418, 0a80b452-d26a-4c52-9a96-cf0d473afe94
UNKNOWN, UNKNOWN, UNKNOWN, unknown, //appserver/hdap/ccxml/devices/111243423, 365db8c4-e29a-403a-8020-9ad294a8f321
UNKNOWN, UNKNOWN, UNKNOWN, credentials-header, /appserver/rest/user/4000211, 744af898-6d7c-4cfb-8210-288b30e2ba02
UNKNOWN, UNKNOWN, UNKNOWN, credentials-basic, /appserver/rest/search/Account, 38c369b3-7c79-4be9-9974-9615741dfd8e
UNKNOWN, UNKNOWN, UNKNOWN, hdap-id-cookie, /appserver/rest/users/3321722/extensions/numbers, 575e3063-351d-44af-a560-6ac7e2f52cf3
UNKNOWN, UNKNOWN, UNKNOWN, hdap-id-cookie, /appserver/rest/icrextensionassociation/null, 6cb4d305-a278-4e77-9e7e-1db691cd1a79
UNKNOWN, UNKNOWN, UNKNOWN, credentials-basic, /appserver/rest/recordingUsageThresholdEmail, d8a61444-a665-4d4d-be12-b3824235b1e9
UNKNOWN, UNKNOWN, UNKNOWN, credentials-header, /appserver/rest/user/2760582, a8cb3279-b32f-4286-8e56-5d2c44fce071
UNKNOWN, UNKNOWN, UNKNOWN, hdap-id-cookie, /appserver/rest/pbxsettings, 8fd825f3-5ac5-4c74-8d99-5ddaf15a2c3d
UNKNOWN, UNKNOWN, UNKNOWN, hdap-id-cookie, /appserver/rest/icrextensionassociation/null, 9a57bd58-6fad-43f3-92bf-44b56d74fb30
UNKNOWN, UNKNOWN, UNKNOWN, credentials-basic, /appserver/rest/users/3839050/extensions/numbers, 72569c3a-0540-4f65-8801-9bd823546bb5
UNKNOWN, UNKNOWN, UNKNOWN, credentials-header, /appserver/rest/user/1816306, d74c970c-2c39-4281-ae57-d3c0da718c3a
UNKNOWN, UNKNOWN, UNKNOWN, credentials-basic, /appserver/rest/search/Account, bde8dbf6-61a3-4c3b-9e98-f998784f7907
UNKNOWN, UNKNOWN, UNKNOWN, credentials-header, /appserver/rest/object/Account/161988, a87426f7-ca98-4966-95ce-f33c5fd5cba4
UNKNOWN, UNKNOWN, UNKNOWN, credentials-basic, /appserver/rest/recordingUsageThresholdEmail, 99bad9c3-2ac4-4312-917d-d6143b8dfc12
UNKNOWN, UNKNOWN, UNKNOWN, credentials-header, /appserver/rest/search/grantedPrivileges, 3998f7f8-94d0-40af-9cb2-2c8997dff4ee
UNKNOWN, UNKNOWN, UNKNOWN, hdap-id-cookie, /appserver/rest/icrextensionassociation/null, 0c6c4b02-a503-465c-9807-bdbbefe103eb
UNKNOWN, UNKNOWN, UNKNOWN, credentials-header, /appserver/rest/user/3977754, f415d56d-70b6-458d-acd9-f0c78cd9ef2f
UNKNOWN, UNKNOWN, UNKNOWN, credentials-header, /appserver/rest/object/Account/380022, 5ade8856-737c-44ed-856b-7d7f94c5d097
UNKNOWN, UNKNOWN, UNKNOWN, hdap-id-cookie, /appserver/rest/mwbextensions/94, ddd6f9d2-e744-41e2-b9f3-b021a97a7a04
UNKNOWN, UNKNOWN, UNKNOWN, hdap-id-cookie, /appserver/rest/icrextensionassociation/null, 39c8250b-59f3-466c-8bfb-2456625a381f
UNKNOWN, UNKNOWN, UNKNOWN, hdap-id-cookie, /appserver/rest/extensionkitCallblocking, 72f0464b-c12f-42d2-b349-f7cd198e73e1
